Retention Days,Start Date,End Date,User Retention
0,2021-01-01,2021-01-31,100.00%
0,2021-02-01,2021-02-28,100.00%
0,2021-03-01,2021-03-31,100.00%
0,2021-04-01,2021-04-30,100.00%
0,2021-05-01,2021-05-31,100.00%
0,2021-06-01,2021-06-30,100.00%
0,2021-07-01,2021-07-31,100.00%
0,2021-08-01,2021-08-31,100.00%
0,2021-09-01,2021-09-30,100.00%
0,2021-10-01,2021-10-31,100.00%
0,2021-11-01,2021-11-30,100.00%
0,2021-12-01,2021-12-31,100.00%
0,2022-01-01,2022-01-31,100.00%
1,2021-01-01,2021-01-31,42.16%
1,2021-02-01,2021-02-28,40.28%
1,2021-03-01,2021-03-31,45.01%
1,2021-04-01,2021-04-30,45.58%
1,2021-05-01,2021-05-31,39.16%
1,2021-06-01,2021-06-30,37.88%
1,2021-07-01,2021-07-31,35.89%
1,2021-08-01,2021-08-31,35.39%
1,2021-09-01,2021-09-30,37.59%
1,2021-10-01,2021-10-31,39.92%
1,2021-11-01,2021-11-30,42.06%
1,2021-12-01,2021-12-31,42.36%
1,2022-01-01,2022-01-31,42.86%
2,2021-01-01,2021-01-31,29.37%
2,2021-02-01,2021-02-28,28.79%
2,2021-03-01,2021-03-31,31.71%
2,2021-04-01,2021-04-30,33.32%
2,2021-05-01,2021-05-31,27.02%
2,2021-06-01,2021-06-30,26.09%
2,2021-07-01,2021-07-31,25.29%
2,2021-08-01,2021-08-31,24.62%
2,2021-09-01,2021-09-30,26.18%
2,2021-10-01,2021-10-31,28.19%
2,2021-11-01,2021-11-30,29.47%
2,2021-12-01,2021-12-31,30.48%
2,2022-01-01,2022-01-31,29.84%
3,2021-01-01,2021-01-31,22.72%
3,2021-02-01,2021-02-28,22.69%
3,2021-03-01,2021-03-31,24.73%
3,2021-04-01,2021-04-30,26.67%
3,2021-05-01,2021-05-31,20.76%
3,2021-06-01,2021-06-30,20.03%
3,2021-07-01,2021-07-31,19.73%
3,2021-08-01,2021-08-31,19.03%
3,2021-09-01,2021-09-30,20.25%
3,2021-10-01,2021-10-31,22.02%
3,2021-11-01,2021-11-30,22.90%
3,2021-12-01,2021-12-31,24.13%
3,2022-01-01,2022-01-31,23.08%
4,2021-01-01,2021-01-31,19.23%
4,2021-02-01,2021-02-28,19.44%
4,2021-03-01,2021-03-31,21.07%
4,2021-04-01,2021-04-30,22.35%
4,2021-05-01,2021-05-31,17.71%
4,2021-06-01,2021-06-30,16.99%
4,2021-07-01,2021-07-31,16.82%
4,2021-08-01,2021-08-31,16.20%
4,2021-09-01,2021-09-30,16.44%
4,2021-10-01,2021-10-31,17.18%
4,2021-11-01,2021-11-30,18.78%
4,2021-12-01,2021-12-31,20.02%
4,2022-01-01,2022-01-31,17.85%
5,2021-01-01,2021-01-31,16.78%
5,2021-02-01,2021-02-28,17.14%
5,2021-03-01,2021-03-31,18.48%
5,2021-04-01,2021-04-30,19.34%
5,2021-05-01,2021-05-31,15.55%
5,2021-06-01,2021-06-30,14.86%
5,2021-07-01,2021-07-31,14.76%
5,2021-08-01,2021-08-31,14.21%
5,2021-09-01,2021-09-30,13.86%
5,2021-10-01,2021-10-31,14.03%
5,2021-11-01,2021-11-30,15.97%
5,2021-12-01,2021-12-31,17.19%
5,2022-01-01,2022-01-31,14.48%
6,2021-01-01,2021-01-31,14.96%
6,2021-02-01,2021-02-28,15.40%
6,2021-03-01,2021-03-31,16.55%
6,2021-04-01,2021-04-30,17.12%
6,2021-05-01,2021-05-31,13.93%
6,2021-06-01,2021-06-30,13.26%
6,2021-07-01,2021-07-31,13.22%
6,2021-08-01,2021-08-31,12.72%
6,2021-09-01,2021-09-30,12.00%
6,2021-10-01,2021-10-31,11.82%
6,2021-11-01,2021-11-30,13.92%
6,2021-12-01,2021-12-31,15.11%
6,2022-01-01,2022-01-31,12.12%
7,2021-01-01,2021-01-31,13.54%
7,2021-02-01,2021-02-28,14.04%
7,2021-03-01,2021-03-31,15.04%
7,2021-04-01,2021-04-30,15.40%
7,2021-05-01,2021-05-31,12.67%
7,2021-06-01,2021-06-30,12.02%
7,2021-07-01,2021-07-31,12.02%
7,2021-08-01,2021-08-31,11.55%
7,2021-09-01,2021-09-30,10.59%
7,2021-10-01,2021-10-31,10.19%
7,2021-11-01,2021-11-30,12.37%
7,2021-12-01,2021-12-31,13.51%
7,2022-01-01,2022-01-31,10.40%
14,2021-01-01,2021-01-31,8.46%
14,2021-02-01,2021-02-28,9.09%
14,2021-03-01,2021-03-31,9.57%
14,2021-04-01,2021-04-30,9.36%
14,2021-05-01,2021-05-31,8.10%
14,2021-06-01,2021-06-30,7.57%
14,2021-07-01,2021-07-31,7.67%
14,2021-08-01,2021-08-31,7.34%
14,2021-09-01,2021-09-30,5.88%
14,2021-10-01,2021-10-31,5.06%
14,2021-11-01,2021-11-30,7.07%
14,2021-12-01,2021-12-31,7.99%
14,2022-01-01,2022-01-31,5.04%
30,2021-01-01,2021-01-31,4.92%
30,2021-02-01,2021-02-28,5.50%
30,2021-03-01,2021-03-31,5.69%
30,2021-04-01,2021-04-30,5.26%
30,2021-05-01,2021-05-31,4.83%
30,2021-06-01,2021-06-30,4.43%
30,2021-07-01,2021-07-31,4.56%
30,2021-08-01,2021-08-31,4.35%
30,2021-09-01,2021-09-30,2.98%
30,2021-10-01,2021-10-31,2.26%
30,2021-11-01,2021-11-30,3.71%
30,2021-12-01,2021-12-31,4.35%
30,2022-01-01,2022-01-31,2.19%
